music,tempo,normalized_tempo
14605.mp3,117.45383523,0.45454545455600903
14639.mp3,161.49902344,0.6250000000096749
14638.mp3,161.49902344,0.6250000000096749
14604.mp3,117.45383523,0.45454545455600903
14610.mp3,117.45383523,0.45454545455600903
14823.mp3,161.49902344,0.6250000000096749
14837.mp3,117.45383523,0.45454545455600903
15042.mp3,215.33203125,0.8333333333333333
14406.mp3,135.99917763,0.5263157894675736
14412.mp3,151.99908088,0.5882352941085411
14374.mp3,161.49902344,0.6250000000096749
14572.mp3,143.5546875,0.5555555555555556
14566.mp3,151.99908088,0.5882352941085411
14599.mp3,117.45383523,0.45454545455600903
14994.mp3,129.19921875,0.5
14758.mp3,135.99917763,0.5263157894675736
14980.mp3,143.5546875,0.5555555555555556
14770.mp3,80.74951172,0.31250000000483746
14764.mp3,123.046875,0.47619047619047616
14957.mp3,129.19921875,0.5
14943.mp3,112.34714674,0.43478260869901736
14969.mp3,143.5546875,0.5555555555555556
14955.mp3,129.19921875,0.5
14799.mp3,151.99908088,0.5882352941085411
14941.mp3,112.34714674,0.43478260869901736
14772.mp3,80.74951172,0.31250000000483746
14766.mp3,123.046875,0.47619047619047616
14996.mp3,123.046875,0.47619047619047616
14982.mp3,143.5546875,0.5555555555555556
14570.mp3,143.5546875,0.5555555555555556
14564.mp3,143.5546875,0.5555555555555556
14558.mp3,112.34714674,0.43478260869901736
14389.mp3,107.66601562,0.41666666664731666
14404.mp3,135.99917763,0.5263157894675736
14376.mp3,161.49902344,0.6250000000096749
14410.mp3,135.99917763,0.5263157894675736
14438.mp3,135.99917763,0.5263157894675736
15040.mp3,117.45383523,0.45454545455600903
14809.mp3,151.99908088,0.5882352941085411
14821.mp3,161.49902344,0.6250000000096749
14835.mp3,117.45383523,0.45454545455600903
14606.mp3,117.45383523,0.45454545455600903
14612.mp3,123.046875,0.47619047619047616
14613.mp3,117.45383523,0.45454545455600903
14607.mp3,117.45383523,0.45454545455600903
14834.mp3,117.45383523,0.45454545455600903
14820.mp3,151.99908088,0.5882352941085411
14808.mp3,151.99908088,0.5882352941085411
14439.mp3,135.99917763,0.5263157894675736
15041.mp3,215.33203125,0.8333333333333333
14377.mp3,80.74951172,0.31250000000483746
14411.mp3,135.99917763,0.5263157894675736
14405.mp3,135.99917763,0.5263157894675736
14388.mp3,107.66601562,0.41666666664731666
14559.mp3,112.34714674,0.43478260869901736
14565.mp3,143.5546875,0.5555555555555556
14571.mp3,143.5546875,0.5555555555555556
14983.mp3,143.5546875,0.5555555555555556
14997.mp3,123.046875,0.47619047619047616
14767.mp3,123.046875,0.47619047619047616
14773.mp3,80.74951172,0.31250000000483746
14940.mp3,112.34714674,0.43478260869901736
14798.mp3,151.99908088,0.5882352941085411
14954.mp3,129.19921875,0.5
14968.mp3,143.5546875,0.5555555555555556
14933.mp3,151.99908088,0.5882352941085411
14927.mp3,151.99908088,0.5882352941085411
14728.mp3,123.046875,0.47619047619047616
14714.mp3,123.046875,0.47619047619047616
14700.mp3,123.046875,0.47619047619047616
14516.mp3,123.046875,0.47619047619047616
14502.mp3,123.046875,0.47619047619047616
14489.mp3,117.45383523,0.45454545455600903
15026.mp3,184.5703125,0.7142857142857143
15032.mp3,117.45383523,0.45454545455600903
14462.mp3,117.45383523,0.45454545455600903
14476.mp3,80.74951172,0.31250000000483746
14847.mp3,135.99917763,0.5263157894675736
14853.mp3,135.99917763,0.5263157894675736
14884.mp3,80.74951172,0.31250000000483746
14648.mp3,161.49902344,0.6250000000096749
14890.mp3,123.046875,0.47619047619047616
14660.mp3,86.1328125,0.3333333333333333
14674.mp3,86.1328125,0.3333333333333333
14675.mp3,86.1328125,0.3333333333333333
14661.mp3,86.1328125,0.3333333333333333
14891.mp3,63.02400915,0.24390243903854872
14649.mp3,54.97839096,0.21276595745668933
14885.mp3,123.046875,0.47619047619047616
14852.mp3,135.99917763,0.5263157894675736
14846.mp3,135.99917763,0.5263157894675736
14477.mp3,123.046875,0.47619047619047616
14463.mp3,117.45383523,0.45454545455600903
15033.mp3,117.45383523,0.45454545455600903
15027.mp3,184.5703125,0.7142857142857143
14488.mp3,117.45383523,0.45454545455600903
14503.mp3,123.046875,0.47619047619047616
14517.mp3,123.046875,0.47619047619047616
14701.mp3,123.046875,0.47619047619047616
14715.mp3,123.046875,0.47619047619047616
14729.mp3,123.046875,0.47619047619047616
14926.mp3,151.99908088,0.5882352941085411
14932.mp3,151.99908088,0.5882352941085411
14924.mp3,123.046875,0.47619047619047616
14930.mp3,151.99908088,0.5882352941085411
14918.mp3,123.046875,0.47619047619047616
14703.mp3,123.046875,0.47619047619047616
14717.mp3,123.046875,0.47619047619047616
14529.mp3,75.99954044,0.29411764705427057
14501.mp3,123.046875,0.47619047619047616
14515.mp3,123.046875,0.47619047619047616
14449.mp3,135.99917763,0.5263157894675736
15031.mp3,117.45383523,0.45454545455600903
15025.mp3,184.5703125,0.7142857142857143
14475.mp3,80.74951172,0.31250000000483746
15019.mp3,184.5703125,0.7142857142857143
14461.mp3,117.45383523,0.45454545455600903
14850.mp3,135.99917763,0.5263157894675736
14688.mp3,184.5703125,0.7142857142857143
14844.mp3,135.99917763,0.5263157894675736
14878.mp3,80.74951172,0.31250000000483746
14893.mp3,123.046875,0.47619047619047616
14887.mp3,123.046875,0.47619047619047616
14677.mp3,86.1328125,0.3333333333333333
14663.mp3,86.1328125,0.3333333333333333
14662.mp3,86.1328125,0.3333333333333333
14676.mp3,86.1328125,0.3333333333333333
14886.mp3,123.046875,0.47619047619047616
14892.mp3,123.046875,0.47619047619047616
14879.mp3,80.74951172,0.31250000000483746
14845.mp3,135.99917763,0.5263157894675736
14689.mp3,71.77734375,0.2777777777777778
14851.mp3,135.99917763,0.5263157894675736
15018.mp3,184.5703125,0.7142857142857143
14460.mp3,117.45383523,0.45454545455600903
14474.mp3,80.74951172,0.31250000000483746
15024.mp3,184.5703125,0.7142857142857143
14448.mp3,135.99917763,0.5263157894675736
15030.mp3,89.10290948,0.34482758619622067
14514.mp3,123.046875,0.47619047619047616
14500.mp3,123.046875,0.47619047619047616
14528.mp3,73.828125,0.2857142857142857
14716.mp3,123.046875,0.47619047619047616
14702.mp3,123.046875,0.47619047619047616
14919.mp3,123.046875,0.47619047619047616
14931.mp3,151.99908088,0.5882352941085411
14925.mp3,151.99908088,0.5882352941085411
14909.mp3,123.046875,0.47619047619047616
14921.mp3,123.046875,0.47619047619047616
14935.mp3,151.99908088,0.5882352941085411
14706.mp3,123.046875,0.47619047619047616
14712.mp3,123.046875,0.47619047619047616
14504.mp3,123.046875,0.47619047619047616
14510.mp3,123.046875,0.47619047619047616
14538.mp3,99.38401442,0.38461538460347694
15008.mp3,184.5703125,0.7142857142857143
14470.mp3,117.45383523,0.45454545455600903
14464.mp3,117.45383523,0.45454545455600903
15034.mp3,117.45383523,0.45454545455600903
14458.mp3,123.046875,0.47619047619047616
15020.mp3,184.5703125,0.7142857142857143
14869.mp3,40.37475586,0.15625000000241873
14855.mp3,107.66601562,0.41666666664731666
14841.mp3,107.66601562,0.41666666664731666
14699.mp3,123.046875,0.47619047619047616
14672.mp3,86.1328125,0.3333333333333333
14666.mp3,86.1328125,0.3333333333333333
14896.mp3,123.046875,0.47619047619047616
14882.mp3,80.74951172,0.31250000000483746
14897.mp3,123.046875,0.47619047619047616
14667.mp3,86.1328125,0.3333333333333333
14673.mp3,86.1328125,0.3333333333333333
14698.mp3,99.38401442,0.38461538460347694
14840.mp3,117.45383523,0.45454545455600903
14854.mp3,135.99917763,0.5263157894675736
14868.mp3,161.49902344,0.6250000000096749
14459.mp3,123.046875,0.47619047619047616
15021.mp3,184.5703125,0.7142857142857143
15035.mp3,117.45383523,0.45454545455600903
14465.mp3,117.45383523,0.45454545455600903
15009.mp3,89.10290948,0.34482758619622067
14471.mp3,117.45383523,0.45454545455600903
14539.mp3,151.99908088,0.5882352941085411
14511.mp3,123.046875,0.47619047619047616
14505.mp3,123.046875,0.47619047619047616
14713.mp3,123.046875,0.47619047619047616
14707.mp3,123.046875,0.47619047619047616
14934.mp3,151.99908088,0.5882352941085411
14920.mp3,123.046875,0.47619047619047616
14908.mp3,123.046875,0.47619047619047616
14936.mp3,151.99908088,0.5882352941085411
14922.mp3,123.046875,0.47619047619047616
14711.mp3,123.046875,0.47619047619047616
14705.mp3,123.046875,0.47619047619047616
14739.mp3,123.046875,0.47619047619047616
14513.mp3,123.046875,0.47619047619047616
14507.mp3,123.046875,0.47619047619047616
14498.mp3,123.046875,0.47619047619047616
14467.mp3,117.45383523,0.45454545455600903
14473.mp3,123.046875,0.47619047619047616
15023.mp3,89.10290948,0.34482758619622067
15037.mp3,117.45383523,0.45454545455600903
14842.mp3,107.66601562,0.41666666664731666
14856.mp3,135.99917763,0.5263157894675736
14665.mp3,86.1328125,0.3333333333333333
14671.mp3,86.1328125,0.3333333333333333
14659.mp3,161.49902344,0.6250000000096749
14881.mp3,80.74951172,0.31250000000483746
14895.mp3,123.046875,0.47619047619047616
14894.mp3,123.046875,0.47619047619047616
14880.mp3,80.74951172,0.31250000000483746
14658.mp3,161.49902344,0.6250000000096749
14670.mp3,86.1328125,0.3333333333333333
14664.mp3,86.1328125,0.3333333333333333
14857.mp3,135.99917763,0.5263157894675736
14843.mp3,135.99917763,0.5263157894675736
15036.mp3,117.45383523,0.45454545455600903
15022.mp3,89.10290948,0.34482758619622067
14472.mp3,123.046875,0.47619047619047616
14466.mp3,117.45383523,0.45454545455600903
14499.mp3,123.046875,0.47619047619047616
14506.mp3,123.046875,0.47619047619047616
14512.mp3,123.046875,0.47619047619047616
14738.mp3,123.046875,0.47619047619047616
14704.mp3,123.046875,0.47619047619047616
14710.mp3,123.046875,0.47619047619047616
14923.mp3,123.046875,0.47619047619047616
14937.mp3,112.34714674,0.43478260869901736
14912.mp3,123.046875,0.47619047619047616
14906.mp3,123.046875,0.47619047619047616
14709.mp3,123.046875,0.47619047619047616
14735.mp3,123.046875,0.47619047619047616
14721.mp3,123.046875,0.47619047619047616
14537.mp3,99.38401442,0.38461538460347694
14523.mp3,73.828125,0.2857142857142857
14480.mp3,117.45383523,0.45454545455600903
14494.mp3,80.74951172,0.31250000000483746
15007.mp3,89.10290948,0.34482758619622067
15013.mp3,184.5703125,0.7142857142857143
14443.mp3,143.5546875,0.5555555555555556
14457.mp3,135.99917763,0.5263157894675736
14866.mp3,161.49902344,0.6250000000096749
14872.mp3,161.49902344,0.6250000000096749
14682.mp3,99.38401442,0.38461538460347694
14696.mp3,99.38401442,0.38461538460347694
14669.mp3,86.1328125,0.3333333333333333
14641.mp3,161.49902344,0.6250000000096749
14899.mp3,123.046875,0.47619047619047616
14655.mp3,161.49902344,0.6250000000096749
14654.mp3,161.49902344,0.6250000000096749
14898.mp3,123.046875,0.47619047619047616
14640.mp3,161.49902344,0.6250000000096749
14668.mp3,86.1328125,0.3333333333333333
14697.mp3,99.38401442,0.38461538460347694
14683.mp3,99.38401442,0.38461538460347694
14873.mp3,161.49902344,0.6250000000096749
14867.mp3,39.75360577,0.15384615384913075
14456.mp3,135.99917763,0.5263157894675736
14442.mp3,135.99917763,0.5263157894675736
15012.mp3,184.5703125,0.7142857142857143
15006.mp3,151.99908088,0.5882352941085411
14495.mp3,80.74951172,0.31250000000483746
14481.mp3,117.45383523,0.45454545455600903
14522.mp3,73.828125,0.2857142857142857
14536.mp3,151.99908088,0.5882352941085411
14720.mp3,123.046875,0.47619047619047616
14734.mp3,123.046875,0.47619047619047616
14708.mp3,123.046875,0.47619047619047616
14907.mp3,123.046875,0.47619047619047616
14913.mp3,123.046875,0.47619047619047616
14905.mp3,123.046875,0.47619047619047616
14911.mp3,123.046875,0.47619047619047616
14939.mp3,151.99908088,0.5882352941085411
14722.mp3,123.046875,0.47619047619047616
14736.mp3,123.046875,0.47619047619047616
14508.mp3,123.046875,0.47619047619047616
14520.mp3,123.046875,0.47619047619047616
14534.mp3,151.99908088,0.5882352941085411
14497.mp3,123.046875,0.47619047619047616
14483.mp3,123.046875,0.47619047619047616
14468.mp3,117.45383523,0.45454545455600903
15010.mp3,184.5703125,0.7142857142857143
15004.mp3,99.38401442,0.38461538460347694
14454.mp3,135.99917763,0.5263157894675736
15038.mp3,117.45383523,0.45454545455600903
14440.mp3,135.99917763,0.5263157894675736
14865.mp3,184.5703125,0.7142857142857143
14695.mp3,198.76802885,0.7692307692456538
14859.mp3,107.66601562,0.41666666664731666
14681.mp3,99.38401442,0.38461538460347694
14656.mp3,161.49902344,0.6250000000096749
14642.mp3,83.35433468,0.3225806451712774
14643.mp3,161.49902344,0.6250000000096749
14657.mp3,161.49902344,0.6250000000096749
14680.mp3,99.38401442,0.38461538460347694
14858.mp3,135.99917763,0.5263157894675736
14694.mp3,198.76802885,0.7692307692456538
14864.mp3,184.5703125,0.7142857142857143
14870.mp3,40.37475586,0.15625000000241873
15039.mp3,117.45383523,0.45454545455600903
14441.mp3,135.99917763,0.5263157894675736
14455.mp3,135.99917763,0.5263157894675736
15005.mp3,89.10290948,0.34482758619622067
14469.mp3,117.45383523,0.45454545455600903
15011.mp3,89.10290948,0.34482758619622067
14482.mp3,123.046875,0.47619047619047616
14496.mp3,80.74951172,0.31250000000483746
14535.mp3,151.99908088,0.5882352941085411
14521.mp3,75.99954044,0.29411764705427057
14509.mp3,123.046875,0.47619047619047616
14737.mp3,123.046875,0.47619047619047616
14723.mp3,123.046875,0.47619047619047616
14938.mp3,112.34714674,0.43478260869901736
14910.mp3,123.046875,0.47619047619047616
14904.mp3,123.046875,0.47619047619047616
14928.mp3,151.99908088,0.5882352941085411
14900.mp3,83.35433468,0.3225806451712774
14914.mp3,123.046875,0.47619047619047616
14727.mp3,123.046875,0.47619047619047616
14733.mp3,123.046875,0.47619047619047616
14525.mp3,75.99954044,0.29411764705427057
14531.mp3,75.99954044,0.29411764705427057
14519.mp3,123.046875,0.47619047619047616
14492.mp3,234.90767045,0.9090909090733182
14486.mp3,123.046875,0.47619047619047616
15029.mp3,184.5703125,0.7142857142857143
14451.mp3,143.5546875,0.5555555555555556
14445.mp3,135.99917763,0.5263157894675736
15015.mp3,184.5703125,0.7142857142857143
14479.mp3,117.45383523,0.45454545455600903
15001.mp3,99.38401442,0.38461538460347694
14848.mp3,135.99917763,0.5263157894675736
14690.mp3,99.38401442,0.38461538460347694
14684.mp3,99.38401442,0.38461538460347694
14874.mp3,161.49902344,0.6250000000096749
14860.mp3,107.66601562,0.41666666664731666
14653.mp3,161.49902344,0.6250000000096749
14647.mp3,161.49902344,0.6250000000096749
14646.mp3,161.49902344,0.6250000000096749
14652.mp3,83.35433468,0.3225806451712774
14861.mp3,78.30255682,0.3030303030373394
14875.mp3,80.74951172,0.31250000000483746
14685.mp3,99.38401442,0.38461538460347694
14691.mp3,198.76802885,0.7692307692456538
14849.mp3,107.66601562,0.41666666664731666
14478.mp3,123.046875,0.47619047619047616
15000.mp3,123.046875,0.47619047619047616
15014.mp3,184.5703125,0.7142857142857143
14444.mp3,135.99917763,0.5263157894675736
15028.mp3,184.5703125,0.7142857142857143
14450.mp3,143.5546875,0.5555555555555556
14487.mp3,117.45383523,0.45454545455600903
14493.mp3,80.74951172,0.31250000000483746
14518.mp3,123.046875,0.47619047619047616
14530.mp3,75.99954044,0.29411764705427057
14524.mp3,73.828125,0.2857142857142857
14732.mp3,123.046875,0.47619047619047616
14726.mp3,123.046875,0.47619047619047616
14915.mp3,123.046875,0.47619047619047616
14901.mp3,83.35433468,0.3225806451712774
14929.mp3,151.99908088,0.5882352941085411
14917.mp3,123.046875,0.47619047619047616
14903.mp3,123.046875,0.47619047619047616
14730.mp3,123.046875,0.47619047619047616
14724.mp3,123.046875,0.47619047619047616
14718.mp3,123.046875,0.47619047619047616
14532.mp3,75.99954044,0.29411764705427057
14526.mp3,151.99908088,0.5882352941085411
14485.mp3,123.046875,0.47619047619047616
14491.mp3,117.45383523,0.45454545455600903
14446.mp3,143.5546875,0.5555555555555556
14452.mp3,135.99917763,0.5263157894675736
15002.mp3,151.99908088,0.5882352941085411
15016.mp3,184.5703125,0.7142857142857143
14687.mp3,66.25600962,0.2564102564281179
14693.mp3,198.76802885,0.7692307692456538
14863.mp3,184.5703125,0.7142857142857143
14644.mp3,161.49902344,0.6250000000096749
14650.mp3,83.35433468,0.3225806451712774
14888.mp3,123.046875,0.47619047619047616
14678.mp3,86.1328125,0.3333333333333333
14679.mp3,86.1328125,0.3333333333333333
14651.mp3,83.35433468,0.3225806451712774
14645.mp3,161.49902344,0.6250000000096749
14876.mp3,80.74951172,0.31250000000483746
14862.mp3,78.30255682,0.3030303030373394
14692.mp3,198.76802885,0.7692307692456538
14686.mp3,99.38401442,0.38461538460347694
15017.mp3,184.5703125,0.7142857142857143
15003.mp3,151.99908088,0.5882352941085411
14453.mp3,135.99917763,0.5263157894675736
14447.mp3,135.99917763,0.5263157894675736
14490.mp3,117.45383523,0.45454545455600903
14484.mp3,123.046875,0.47619047619047616
14527.mp3,151.99908088,0.5882352941085411
14533.mp3,75.99954044,0.29411764705427057
14719.mp3,123.046875,0.47619047619047616
14725.mp3,83.35433468,0.3225806451712774
14731.mp3,123.046875,0.47619047619047616
14902.mp3,123.046875,0.47619047619047616
14916.mp3,123.046875,0.47619047619047616
14971.mp3,143.5546875,0.5555555555555556
14965.mp3,129.19921875,0.5
14795.mp3,151.99908088,0.5882352941085411
14781.mp3,80.74951172,0.31250000000483746
14959.mp3,129.19921875,0.5
14756.mp3,117.45383523,0.45454545455600903
14742.mp3,123.046875,0.47619047619047616
14597.mp3,112.34714674,0.43478260869901736
14583.mp3,107.66601562,0.41666666664731666
14568.mp3,143.5546875,0.5555555555555556
14554.mp3,112.34714674,0.43478260869901736
14540.mp3,151.99908088,0.5882352941085411
14385.mp3,107.66601562,0.41666666664731666
14391.mp3,107.66601562,0.41666666664731666
14408.mp3,135.99917763,0.5263157894675736
14420.mp3,151.99908088,0.5882352941085411
14434.mp3,135.99917763,0.5263157894675736
14805.mp3,151.99908088,0.5882352941085411
14811.mp3,151.99908088,0.5882352941085411
14839.mp3,117.45383523,0.45454545455600903
14622.mp3,86.1328125,0.3333333333333333
14636.mp3,161.49902344,0.6250000000096749
14637.mp3,161.49902344,0.6250000000096749
14623.mp3,83.35433468,0.3225806451712774
14838.mp3,117.45383523,0.45454545455600903
14810.mp3,151.99908088,0.5882352941085411
14804.mp3,151.99908088,0.5882352941085411
14435.mp3,135.99917763,0.5263157894675736
14421.mp3,151.99908088,0.5882352941085411
14409.mp3,135.99917763,0.5263157894675736
14390.mp3,107.66601562,0.41666666664731666
14384.mp3,107.66601562,0.41666666664731666
14541.mp3,112.34714674,0.43478260869901736
14555.mp3,112.34714674,0.43478260869901736
14569.mp3,143.5546875,0.5555555555555556
14582.mp3,107.66601562,0.41666666664731666
14596.mp3,112.34714674,0.43478260869901736
14743.mp3,123.046875,0.47619047619047616
14757.mp3,103.359375,0.39999999999999997
14958.mp3,129.19921875,0.5
14780.mp3,80.74951172,0.31250000000483746
14794.mp3,151.99908088,0.5882352941085411
14964.mp3,129.19921875,0.5
14970.mp3,143.5546875,0.5555555555555556
14966.mp3,143.5546875,0.5555555555555556
14972.mp3,107.66601562,0.41666666664731666
14782.mp3,80.74951172,0.31250000000483746
14796.mp3,151.99908088,0.5882352941085411
14769.mp3,80.74951172,0.31250000000483746
14999.mp3,123.046875,0.47619047619047616
14741.mp3,123.046875,0.47619047619047616
14755.mp3,135.99917763,0.5263157894675736
14580.mp3,143.5546875,0.5555555555555556
14594.mp3,151.99908088,0.5882352941085411
14543.mp3,112.34714674,0.43478260869901736
14557.mp3,112.34714674,0.43478260869901736
14392.mp3,107.66601562,0.41666666664731666
14386.mp3,107.66601562,0.41666666664731666
14379.mp3,80.74951172,0.31250000000483746
14437.mp3,135.99917763,0.5263157894675736
14423.mp3,151.99908088,0.5882352941085411
14812.mp3,151.99908088,0.5882352941085411
14806.mp3,151.99908088,0.5882352941085411
14609.mp3,117.45383523,0.45454545455600903
14635.mp3,161.49902344,0.6250000000096749
14621.mp3,41.015625,0.15873015873015872
14620.mp3,86.1328125,0.3333333333333333
14634.mp3,161.49902344,0.6250000000096749
14608.mp3,117.45383523,0.45454545455600903
14807.mp3,151.99908088,0.5882352941085411
14813.mp3,151.99908088,0.5882352941085411
14422.mp3,151.99908088,0.5882352941085411
14436.mp3,135.99917763,0.5263157894675736
14378.mp3,80.74951172,0.31250000000483746
14387.mp3,107.66601562,0.41666666664731666
14393.mp3,135.99917763,0.5263157894675736
14556.mp3,112.34714674,0.43478260869901736
14542.mp3,112.34714674,0.43478260869901736
14595.mp3,143.5546875,0.5555555555555556
14581.mp3,89.10290948,0.34482758619622067
14754.mp3,135.99917763,0.5263157894675736
14740.mp3,123.046875,0.47619047619047616
14998.mp3,123.046875,0.47619047619047616
14768.mp3,123.046875,0.47619047619047616
14797.mp3,151.99908088,0.5882352941085411
14783.mp3,80.74951172,0.31250000000483746
14973.mp3,73.828125,0.2857142857142857
14967.mp3,143.5546875,0.5555555555555556
14787.mp3,80.74951172,0.31250000000483746
14793.mp3,151.99908088,0.5882352941085411
14963.mp3,129.19921875,0.5
14977.mp3,143.5546875,0.5555555555555556
14744.mp3,123.046875,0.47619047619047616
14988.mp3,117.45383523,0.45454545455600903
14750.mp3,161.49902344,0.6250000000096749
14778.mp3,80.74951172,0.31250000000483746
14585.mp3,112.34714674,0.43478260869901736
14591.mp3,143.5546875,0.5555555555555556
14546.mp3,112.34714674,0.43478260869901736
14552.mp3,112.34714674,0.43478260869901736
14397.mp3,0.0,0.0
14383.mp3,107.66601562,0.41666666664731666
14432.mp3,135.99917763,0.5263157894675736
14426.mp3,151.99908088,0.5882352941085411
14817.mp3,151.99908088,0.5882352941085411
14803.mp3,151.99908088,0.5882352941085411
14630.mp3,161.49902344,0.6250000000096749
14624.mp3,41.015625,0.15873015873015872
14618.mp3,123.046875,0.47619047619047616
14619.mp3,123.046875,0.47619047619047616
14625.mp3,83.35433468,0.3225806451712774
14631.mp3,161.49902344,0.6250000000096749
14802.mp3,151.99908088,0.5882352941085411
14816.mp3,151.99908088,0.5882352941085411
14427.mp3,151.99908088,0.5882352941085411
14433.mp3,135.99917763,0.5263157894675736
14382.mp3,80.74951172,0.31250000000483746
14396.mp3,0.0,0.0
14553.mp3,112.34714674,0.43478260869901736
14547.mp3,112.34714674,0.43478260869901736
14590.mp3,143.5546875,0.5555555555555556
14584.mp3,112.34714674,0.43478260869901736
14779.mp3,80.74951172,0.31250000000483746
14751.mp3,161.49902344,0.6250000000096749
14989.mp3,112.34714674,0.43478260869901736
14745.mp3,123.046875,0.47619047619047616
14976.mp3,143.5546875,0.5555555555555556
14962.mp3,129.19921875,0.5
14792.mp3,151.99908088,0.5882352941085411
14786.mp3,80.74951172,0.31250000000483746
14790.mp3,151.99908088,0.5882352941085411
14948.mp3,129.19921875,0.5
14784.mp3,80.74951172,0.31250000000483746
14974.mp3,73.828125,0.2857142857142857
14960.mp3,129.19921875,0.5
14753.mp3,161.49902344,0.6250000000096749
14747.mp3,123.046875,0.47619047619047616
14592.mp3,143.5546875,0.5555555555555556
14586.mp3,143.5546875,0.5555555555555556
14551.mp3,112.34714674,0.43478260869901736
14545.mp3,112.34714674,0.43478260869901736
14579.mp3,89.10290948,0.34482758619622067
14380.mp3,161.49902344,0.6250000000096749
14394.mp3,135.99917763,0.5263157894675736
14425.mp3,151.99908088,0.5882352941085411
14431.mp3,135.99917763,0.5263157894675736
14419.mp3,151.99908088,0.5882352941085411
14828.mp3,80.74951172,0.31250000000483746
14800.mp3,151.99908088,0.5882352941085411
14814.mp3,151.99908088,0.5882352941085411
14627.mp3,41.015625,0.15873015873015872
14633.mp3,161.49902344,0.6250000000096749
14632.mp3,161.49902344,0.6250000000096749
14626.mp3,83.35433468,0.3225806451712774
